date,location,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million
2022-02-24,Poland,15454.524537741643,387.7478914545366,215.02065633864368,5.394693953027155
2022-02-25,Poland,14091.978477437538,353.56211054496805,195.97351324351158,4.9168757288056115
2022-02-26,Poland,12899.662302191022,323.6473353991874,191.4331500917511,4.802995202402068
2022-02-27,Poland,12768.291121114798,320.351276561937,203.0690654674043,5.094971081129566
2022-02-28,Poland,12771.694952532418,320.43675435637294,200.17071464281466,5.0222206896585835
2022-03-01,Poland,12362.0141262786,310.158043045355,188.53496585053625,4.730298550727851
2022-03-02,Poland,11730.255472271845,294.3074490756624,180.89062135611164,4.538493120109698
2022-03-03,Poland,11627.887489596445,291.73907682845095,178.05004164596482,4.467198733969389
2022-03-04,Poland,11203.39400300612,281.0886935867313,157.5701149426359,3.95335925370917
2022-03-05,Poland,10904.285757128855,273.58420010013606,156.53543228396455,3.9273636848269264
2022-03-06,Poland,11353.318540737351,284.8503227388242,164.1109778445226,4.117416891557019
2022-03-07,Poland,11443.145860410908,287.1040823923324,161.3480926204661,4.04807136432059
2022-03-08,Poland,11167.897084798524,280.19813659855794,147.5765450609032,3.7025566216916705
2022-03-09,Poland,11013.342828593195,276.3203755457484,131.37104780951796,3.295953489923947
2022-03-10,Poland,11141.811594210472,279.54360149944046,128.19980010003727,3.216410394804788
2022-03-11,Poland,10943.801099457713,274.5755933701684,112.49548559061465,2.8223944694338727
2022-03-12,Poland,10820.17208063371,271.47379943380105,110.159786773355,2.7638640346512235
2022-03-13,Poland,11110.067499591092,278.74719480278804,121.08185907054703,3.0379608529089444
2022-03-14,Poland,11097.535165757998,278.4327504916101,120.15752123946191,3.0148365483945185
2022-03-15,Poland,10812.546893227403,271.2825040481603,114.3502915209839,2.869160353158705
2022-03-16,Poland,10515.783908053125,263.83680236566323,108.59903381649895,2.7248316508430985
2022-03-17,Poland,10448.343061809534,262.14473526587864,108.61279360327228,2.725225953691676
2022-03-18,Poland,9894.910944534464,248.25934742645566,97.11400966190182,2.4367270698000922
2022-03-19,Poland,9528.977644517558,239.07822888571977,99.09262035655581,2.486376311845769
2022-03-20,Poland,9580.34599367634,240.3671076463403,106.88222555396233,2.6817673163436506
2022-03-21,Poland,9213.889322011924,231.17284487771832,106.48155922046212,2.6717006496769775
2022-03-22,Poland,8646.503248381689,216.93734932548477,95.68755622195404,2.4007972680342813
2022-03-23,Poland,8041.639913382111,201.76156118621077,87.0922538731227,2.1851421955703674
2022-03-24,Poland,7479.392103953111,187.65502532080063,84.02512077300403,2.1081363318355173
2022-03-25,Poland,6708.386440117842,168.3107695819902,76.81885723809994,1.9273922372160377
2022-03-26,Poland,6170.917407966883,154.8258250875616,76.85527236387037,1.92833196735097
2022-03-27,Poland,6131.708745631355,153.84209002176044,85.6703981343244,2.1495223388320457
2022-03-28,Poland,5783.562785277961,145.10719743471464,84.76641679166178,2.12691480926348
2022-03-29,Poland,5115.787139766929,128.35298783950086,83.27269698489746,2.0894488422469624
2022-03-30,Poland,4447.67286357124,111.59027739471185,75.0360486423965,1.8827936698330303
