Entity,Code,Day,Daily hospital occupancy
Ireland,IRL,2020-11-30,259
Ireland,IRL,2020-12-01,224
Ireland,IRL,2020-12-02,228
Ireland,IRL,2020-12-03,234
Ireland,IRL,2020-12-04,239
Ireland,IRL,2020-12-05,230
Ireland,IRL,2020-12-06,233
Ireland,IRL,2020-12-07,232
Ireland,IRL,2020-12-08,215
Ireland,IRL,2020-12-09,215
Ireland,IRL,2020-12-10,203
Ireland,IRL,2020-12-11,204
Ireland,IRL,2020-12-12,190
Ireland,IRL,2020-12-13,192
Ireland,IRL,2020-12-14,197
Ireland,IRL,2020-12-15,198
Ireland,IRL,2020-12-16,198
Ireland,IRL,2020-12-17,211
Ireland,IRL,2020-12-18,206
Ireland,IRL,2020-12-19,206
Ireland,IRL,2020-12-20,220
Ireland,IRL,2020-12-21,235
Ireland,IRL,2020-12-22,237
Ireland,IRL,2020-12-23,239
Ireland,IRL,2020-12-24,255
Ireland,IRL,2020-12-25,253
Ireland,IRL,2020-12-26,268
Ireland,IRL,2020-12-27,321
Ireland,IRL,2020-12-28,360
Ireland,IRL,2020-12-29,409
Ireland,IRL,2020-12-30,454
Ireland,IRL,2020-12-31,491
Ireland,IRL,2021-01-01,508
Ireland,IRL,2021-01-02,581
Ireland,IRL,2021-01-03,673
Ireland,IRL,2021-01-04,744
Ireland,IRL,2021-01-05,817
Ireland,IRL,2021-01-06,921
Ireland,IRL,2021-01-07,1022
Ireland,IRL,2021-01-08,1153
Ireland,IRL,2021-01-09,1285
Ireland,IRL,2021-01-10,1426
Ireland,IRL,2021-01-11,1575
Ireland,IRL,2021-01-12,1690
Ireland,IRL,2021-01-13,1750
Ireland,IRL,2021-01-14,1792
Ireland,IRL,2021-01-15,1846
Ireland,IRL,2021-01-16,1848
Ireland,IRL,2021-01-17,1923
Ireland,IRL,2021-01-18,2020
Ireland,IRL,2021-01-19,1954
Ireland,IRL,2021-01-20,1941
Ireland,IRL,2021-01-21,1949
Ireland,IRL,2021-01-22,1969
Ireland,IRL,2021-01-23,1893
Ireland,IRL,2021-01-24,1914
Ireland,IRL,2021-01-25,1948
Ireland,IRL,2021-01-26,1823
Ireland,IRL,2021-01-27,1727
Ireland,IRL,2021-01-28,1620
Ireland,IRL,2021-01-29,1552
Ireland,IRL,2021-01-30,1494
Ireland,IRL,2021-01-31,1515
Ireland,IRL,2021-02-01,1529
Ireland,IRL,2021-02-02,1418
Ireland,IRL,2021-02-03,1366
Ireland,IRL,2021-02-04,1308
Ireland,IRL,2021-02-05,1258
Ireland,IRL,2021-02-06,1199
Ireland,IRL,2021-02-07,1203
Ireland,IRL,2021-02-08,1212
Ireland,IRL,2021-02-09,1104
Ireland,IRL,2021-02-10,1032
Ireland,IRL,2021-02-11,984
Ireland,IRL,2021-02-12,959
Ireland,IRL,2021-02-13,898
Ireland,IRL,2021-02-14,899
Ireland,IRL,2021-02-15,916
Ireland,IRL,2021-02-16,861
Ireland,IRL,2021-02-17,831
Ireland,IRL,2021-02-18,771
Ireland,IRL,2021-02-19,754
Ireland,IRL,2021-02-20,719
Ireland,IRL,2021-02-21,744
Ireland,IRL,2021-02-22,726
Ireland,IRL,2021-02-23,693
Ireland,IRL,2021-02-24,652
Ireland,IRL,2021-02-25,591
Ireland,IRL,2021-02-26,574
Ireland,IRL,2021-02-27,550
Ireland,IRL,2021-02-28,554
Ireland,IRL,2021-03-01,540
Ireland,IRL,2021-03-02,498
Ireland,IRL,2021-03-03,489
Ireland,IRL,2021-03-04,460
Ireland,IRL,2021-03-05,426
Ireland,IRL,2021-03-06,414
Ireland,IRL,2021-03-07,423
Ireland,IRL,2021-03-08,418
Ireland,IRL,2021-03-09,397
Ireland,IRL,2021-03-10,370
Ireland,IRL,2021-03-11,359
Ireland,IRL,2021-03-12,344
Ireland,IRL,2021-03-13,340
Ireland,IRL,2021-03-14,349
Ireland,IRL,2021-03-15,360
Ireland,IRL,2021-03-16,355
Ireland,IRL,2021-03-17,350
Ireland,IRL,2021-03-18,345
Ireland,IRL,2021-03-19,336
Ireland,IRL,2021-03-20,328
Ireland,IRL,2021-03-21,360
Ireland,IRL,2021-03-22,359
Ireland,IRL,2021-03-23,357
Ireland,IRL,2021-03-24,329
Ireland,IRL,2021-03-25,312
Ireland,IRL,2021-03-26,317
Ireland,IRL,2021-03-27,304
Ireland,IRL,2021-03-28,322
Ireland,IRL,2021-03-29,331
Ireland,IRL,2021-03-30,310
Ireland,IRL,2021-03-31,297
Ireland,IRL,2021-04-01,274
Ireland,IRL,2021-04-02,264
Ireland,IRL,2021-04-03,242
Ireland,IRL,2021-04-04,242
Ireland,IRL,2021-04-05,260
Ireland,IRL,2021-04-06,261
Ireland,IRL,2021-04-07,232
Ireland,IRL,2021-04-08,226
Ireland,IRL,2021-04-09,212
Ireland,IRL,2021-04-10,208
Ireland,IRL,2021-04-11,213
Ireland,IRL,2021-04-12,227
Ireland,IRL,2021-04-13,206
Ireland,IRL,2021-04-14,192
Ireland,IRL,2021-04-15,184
Ireland,IRL,2021-04-16,190
Ireland,IRL,2021-04-17,183
Ireland,IRL,2021-04-18,181
Ireland,IRL,2021-04-19,183
Ireland,IRL,2021-04-20,179
Ireland,IRL,2021-04-21,182
Ireland,IRL,2021-04-22,176
Ireland,IRL,2021-04-23,166
Ireland,IRL,2021-04-24,162
Ireland,IRL,2021-04-25,174
Ireland,IRL,2021-04-26,184
Ireland,IRL,2021-04-27,153
Ireland,IRL,2021-04-28,153
Ireland,IRL,2021-04-29,154
Ireland,IRL,2021-04-30,139
Ireland,IRL,2021-05-01,123
Ireland,IRL,2021-05-02,127
Ireland,IRL,2021-05-03,129
Ireland,IRL,2021-05-04,144
Ireland,IRL,2021-05-05,137
Ireland,IRL,2021-05-06,131
Ireland,IRL,2021-05-07,127
Ireland,IRL,2021-05-08,110
Ireland,IRL,2021-05-09,116
Ireland,IRL,2021-05-10,124
Ireland,IRL,2021-05-11,117
Ireland,IRL,2021-05-12,109
Ireland,IRL,2021-05-13,111
Ireland,IRL,2021-05-17,110
Ireland,IRL,2021-05-18,102
Ireland,IRL,2021-05-19,101
Ireland,IRL,2021-05-20,103
Ireland,IRL,2021-05-21,107
Ireland,IRL,2021-05-22,110
Ireland,IRL,2021-05-23,116
Ireland,IRL,2021-05-24,127
Ireland,IRL,2021-05-25,103
Ireland,IRL,2021-05-26,99
Ireland,IRL,2021-05-27,101
Ireland,IRL,2021-05-28,99
Ireland,IRL,2021-05-29,90
Ireland,IRL,2021-05-30,99
Ireland,IRL,2021-05-31,98
Ireland,IRL,2021-06-01,89
Ireland,IRL,2021-06-02,93
Ireland,IRL,2021-06-03,84
Ireland,IRL,2021-06-04,86
Ireland,IRL,2021-06-05,74
Ireland,IRL,2021-06-06,70
Ireland,IRL,2021-06-07,69
Ireland,IRL,2021-06-08,77
Ireland,IRL,2021-06-09,76
Ireland,IRL,2021-06-10,70
Ireland,IRL,2021-06-11,60
Ireland,IRL,2021-06-12,58
Ireland,IRL,2021-06-13,62
Ireland,IRL,2021-06-14,67
Ireland,IRL,2021-06-15,60
Ireland,IRL,2021-06-16,57
Ireland,IRL,2021-06-17,54
Ireland,IRL,2021-06-18,53
Ireland,IRL,2021-06-19,48
Ireland,IRL,2021-06-20,49
Ireland,IRL,2021-06-21,53
Ireland,IRL,2021-06-22,39
Ireland,IRL,2021-06-23,41
Ireland,IRL,2021-06-24,47
Ireland,IRL,2021-06-25,38
Ireland,IRL,2021-06-26,43
Ireland,IRL,2021-06-27,47
Ireland,IRL,2021-06-28,49
Ireland,IRL,2021-06-29,46
Ireland,IRL,2021-06-30,44
Ireland,IRL,2021-07-01,44
Ireland,IRL,2021-07-02,46
Ireland,IRL,2021-07-03,42
Ireland,IRL,2021-07-04,48
Ireland,IRL,2021-07-05,51
Ireland,IRL,2021-07-06,54
Ireland,IRL,2021-07-07,60
Ireland,IRL,2021-07-08,58
Ireland,IRL,2021-07-09,50
Ireland,IRL,2021-07-10,52
Ireland,IRL,2021-07-11,58
Ireland,IRL,2021-07-12,63
Ireland,IRL,2021-07-13,62
Ireland,IRL,2021-07-14,73
Ireland,IRL,2021-07-15,80
Ireland,IRL,2021-07-16,79
Ireland,IRL,2021-07-17,78
Ireland,IRL,2021-07-18,91
Ireland,IRL,2021-07-19,101
Ireland,IRL,2021-07-20,89
Ireland,IRL,2021-07-21,96
Ireland,IRL,2021-07-22,95
Ireland,IRL,2021-07-23,106
Ireland,IRL,2021-07-24,105
Ireland,IRL,2021-07-25,123
Ireland,IRL,2021-07-26,141
Ireland,IRL,2021-07-27,142
Ireland,IRL,2021-07-28,152
Ireland,IRL,2021-07-29,162
Ireland,IRL,2021-07-30,169
Ireland,IRL,2021-07-31,164
Ireland,IRL,2021-08-01,163
Ireland,IRL,2021-08-02,177
Ireland,IRL,2021-08-03,178
Ireland,IRL,2021-08-04,187
Ireland,IRL,2021-08-05,193
Ireland,IRL,2021-08-06,189
Ireland,IRL,2021-08-07,198
Ireland,IRL,2021-08-08,208
Ireland,IRL,2021-08-09,217
Ireland,IRL,2021-08-10,206
Ireland,IRL,2021-08-11,206
Ireland,IRL,2021-08-12,219
Ireland,IRL,2021-08-13,221
Ireland,IRL,2021-08-14,230
Ireland,IRL,2021-08-15,248
Ireland,IRL,2021-08-16,262
Ireland,IRL,2021-08-17,248
Ireland,IRL,2021-08-18,249
Ireland,IRL,2021-08-19,244
Ireland,IRL,2021-08-20,251
Ireland,IRL,2021-08-21,259
Ireland,IRL,2021-08-22,314
Ireland,IRL,2021-08-23,318
Ireland,IRL,2021-08-24,307
Ireland,IRL,2021-08-25,323
Ireland,IRL,2021-08-26,332
Ireland,IRL,2021-08-27,326
Ireland,IRL,2021-08-28,324
Ireland,IRL,2021-08-29,347
Ireland,IRL,2021-08-30,382
Ireland,IRL,2021-08-31,355
Ireland,IRL,2021-09-01,360
Ireland,IRL,2021-09-02,343
Ireland,IRL,2021-09-03,353
Ireland,IRL,2021-09-04,363
Ireland,IRL,2021-09-05,362
Ireland,IRL,2021-09-06,384
Ireland,IRL,2021-09-07,367
Ireland,IRL,2021-09-08,335
Ireland,IRL,2021-09-09,331
Ireland,IRL,2021-09-10,328
Ireland,IRL,2021-09-11,310
Ireland,IRL,2021-09-12,315
Ireland,IRL,2021-09-13,321
Ireland,IRL,2021-09-14,309
Ireland,IRL,2021-09-15,292
Ireland,IRL,2021-09-16,290
Ireland,IRL,2021-09-17,288
Ireland,IRL,2021-09-18,261
Ireland,IRL,2021-09-19,278
Ireland,IRL,2021-09-20,297
Ireland,IRL,2021-09-21,286
Ireland,IRL,2021-09-22,272
Ireland,IRL,2021-09-23,286
Ireland,IRL,2021-09-24,297
Ireland,IRL,2021-09-25,282
Ireland,IRL,2021-09-26,296
Ireland,IRL,2021-09-27,310
Ireland,IRL,2021-09-28,300
Ireland,IRL,2021-09-29,300
Ireland,IRL,2021-09-30,297
Ireland,IRL,2021-10-01,308
Ireland,IRL,2021-10-02,298
Ireland,IRL,2021-10-03,319
Ireland,IRL,2021-10-04,333
Ireland,IRL,2021-10-05,349
Ireland,IRL,2021-10-06,343
Ireland,IRL,2021-10-07,355
Ireland,IRL,2021-10-08,354
Ireland,IRL,2021-10-09,353
Ireland,IRL,2021-10-10,382
Ireland,IRL,2021-10-11,400
Ireland,IRL,2021-10-12,402
Ireland,IRL,2021-10-13,408
Ireland,IRL,2021-10-14,415
Ireland,IRL,2021-10-15,413
Ireland,IRL,2021-10-16,406
Ireland,IRL,2021-10-17,459
Ireland,IRL,2021-10-18,484
Ireland,IRL,2021-10-19,472
Ireland,IRL,2021-10-20,464
Ireland,IRL,2021-10-21,448
Ireland,IRL,2021-10-22,457
Ireland,IRL,2021-10-23,450
Ireland,IRL,2021-10-24,471
Ireland,IRL,2021-10-25,497
Ireland,IRL,2021-10-26,513
Ireland,IRL,2021-10-27,503
Ireland,IRL,2021-10-28,487
Ireland,IRL,2021-10-29,481
Ireland,IRL,2021-10-30,470
Ireland,IRL,2021-10-31,500
Ireland,IRL,2021-11-01,515
Ireland,IRL,2021-11-02,493
Ireland,IRL,2021-11-03,460
Ireland,IRL,2021-11-04,458
Ireland,IRL,2021-11-05,464
Ireland,IRL,2021-11-06,444
Ireland,IRL,2021-11-07,478
Ireland,IRL,2021-11-08,498
Ireland,IRL,2021-11-09,520
Ireland,IRL,2021-11-10,551
Ireland,IRL,2021-11-11,543
Ireland,IRL,2021-11-12,549
Ireland,IRL,2021-11-13,556
Ireland,IRL,2021-11-14,582
Ireland,IRL,2021-11-15,622
Ireland,IRL,2021-11-16,614
Ireland,IRL,2021-11-17,634
Ireland,IRL,2021-11-18,643
Ireland,IRL,2021-11-19,643
Ireland,IRL,2021-11-20,640
Ireland,IRL,2021-11-21,669
Ireland,IRL,2021-11-22,685
Ireland,IRL,2021-11-23,638
Ireland,IRL,2021-11-24,611
Ireland,IRL,2021-11-25,598
Ireland,IRL,2021-11-26,572
Ireland,IRL,2021-11-27,536
Ireland,IRL,2021-11-28,566
Ireland,IRL,2021-11-29,579
Ireland,IRL,2021-11-30,579
Ireland,IRL,2021-12-01,578
Ireland,IRL,2021-12-02,545
Ireland,IRL,2021-12-03,528
Ireland,IRL,2021-12-04,487
Ireland,IRL,2021-12-05,503
Ireland,IRL,2021-12-06,536
Ireland,IRL,2021-12-07,505
Ireland,IRL,2021-12-08,543
Ireland,IRL,2021-12-09,530
Ireland,IRL,2021-12-10,511
Ireland,IRL,2021-12-11,481
Ireland,IRL,2021-12-12,504
Ireland,IRL,2021-12-13,518
Ireland,IRL,2021-12-14,493
Ireland,IRL,2021-12-15,470
Ireland,IRL,2021-12-16,443
Ireland,IRL,2021-12-17,420
Ireland,IRL,2021-12-18,410
Ireland,IRL,2021-12-19,436
Ireland,IRL,2021-12-20,467
Ireland,IRL,2021-12-21,443
Ireland,IRL,2021-12-22,429
Ireland,IRL,2021-12-23,390
Ireland,IRL,2021-12-24,393
Ireland,IRL,2021-12-25,378
Ireland,IRL,2021-12-26,426
Ireland,IRL,2021-12-27,462
Ireland,IRL,2021-12-28,521
Ireland,IRL,2021-12-29,568
Ireland,IRL,2021-12-30,619
Ireland,IRL,2021-12-31,682
Ireland,IRL,2022-01-01,656
Ireland,IRL,2022-01-02,717
Ireland,IRL,2022-01-03,804
Ireland,IRL,2022-01-04,884
Ireland,IRL,2022-01-05,928
Ireland,IRL,2022-01-06,941
Ireland,IRL,2022-01-07,936
Ireland,IRL,2022-01-08,917
Ireland,IRL,2022-01-09,984
Ireland,IRL,2022-01-10,1063
Ireland,IRL,2022-01-11,1062
Ireland,IRL,2022-01-12,1055
Ireland,IRL,2022-01-13,1011
Ireland,IRL,2022-01-14,1020
Ireland,IRL,2022-01-15,940
Ireland,IRL,2022-01-16,961
Ireland,IRL,2022-01-17,1006
Ireland,IRL,2022-01-18,979
Ireland,IRL,2022-01-19,911
Ireland,IRL,2022-01-20,896
Ireland,IRL,2022-01-21,892
Ireland,IRL,2022-01-22,836
Ireland,IRL,2022-01-23,845
Ireland,IRL,2022-01-24,885
Ireland,IRL,2022-01-25,824
Ireland,IRL,2022-01-26,739
Ireland,IRL,2022-01-27,708
Ireland,IRL,2022-01-28,707
Ireland,IRL,2022-01-29,649
Ireland,IRL,2022-01-30,651
Ireland,IRL,2022-01-31,692
Ireland,IRL,2022-02-01,657
Ireland,IRL,2022-02-02,630
Ireland,IRL,2022-02-03,609
Ireland,IRL,2022-02-04,597
Ireland,IRL,2022-02-05,581
Ireland,IRL,2022-02-06,615
Ireland,IRL,2022-02-07,643
Ireland,IRL,2022-02-08,646
Ireland,IRL,2022-02-09,627
Ireland,IRL,2022-02-10,595
Ireland,IRL,2022-02-11,614
Ireland,IRL,2022-02-12,579
Ireland,IRL,2022-02-13,609
Ireland,IRL,2022-02-14,665
Ireland,IRL,2022-02-15,637
Ireland,IRL,2022-02-16,631
Ireland,IRL,2022-02-17,639
Ireland,IRL,2022-02-18,591
Ireland,IRL,2022-02-19,579
Ireland,IRL,2022-02-20,594
Ireland,IRL,2022-02-21,636
Ireland,IRL,2022-02-22,608
Ireland,IRL,2022-02-23,593
Ireland,IRL,2022-02-24,611
Ireland,IRL,2022-02-25,630
Ireland,IRL,2022-02-26,583
Ireland,IRL,2022-02-27,603
Ireland,IRL,2022-02-28,610
Ireland,IRL,2022-03-01,616
Ireland,IRL,2022-03-02,653
Ireland,IRL,2022-03-03,661
Ireland,IRL,2022-03-04,670
Ireland,IRL,2022-03-05,673
Ireland,IRL,2022-03-06,749
Ireland,IRL,2022-03-07,808
Ireland,IRL,2022-03-08,803
Ireland,IRL,2022-03-09,829
Ireland,IRL,2022-03-10,877
Ireland,IRL,2022-03-11,907
Ireland,IRL,2022-03-12,895
Ireland,IRL,2022-03-13,957
Ireland,IRL,2022-03-14,1042
Ireland,IRL,2022-03-15,1047
Ireland,IRL,2022-03-16,1081
Ireland,IRL,2022-03-17,1031
Ireland,IRL,2022-03-18,1074
Ireland,IRL,2022-03-19,1127
Ireland,IRL,2022-03-20,1185
Ireland,IRL,2022-03-21,1308
Ireland,IRL,2022-03-22,1339
Ireland,IRL,2022-03-23,1395
Ireland,IRL,2022-03-24,1425
Ireland,IRL,2022-03-25,1466
Ireland,IRL,2022-03-26,1458
Ireland,IRL,2022-03-27,1569
Ireland,IRL,2022-03-28,1624
Ireland,IRL,2022-03-29,1601
Ireland,IRL,2022-03-30,1610
Ireland,IRL,2022-03-31,1535
Ireland,IRL,2022-04-01,1468
Ireland,IRL,2022-04-02,1415
Ireland,IRL,2022-04-03,1404
Ireland,IRL,2022-04-04,1433
Ireland,IRL,2022-04-05,1360
Ireland,IRL,2022-04-06,1333
Ireland,IRL,2022-04-07,1245
Ireland,IRL,2022-04-08,1182
Ireland,IRL,2022-04-09,1069
Ireland,IRL,2022-04-10,1061
Ireland,IRL,2022-04-11,1081
Ireland,IRL,2022-04-12,1004
Ireland,IRL,2022-04-13,933
Ireland,IRL,2022-04-14,904
Ireland,IRL,2022-04-15,809
Ireland,IRL,2022-04-16,735
Ireland,IRL,2022-04-17,754
Ireland,IRL,2022-04-18,742
Ireland,IRL,2022-04-19,750
Ireland,IRL,2022-04-20,706
Ireland,IRL,2022-04-21,654
Ireland,IRL,2022-04-22,599
Ireland,IRL,2022-04-23,532
Ireland,IRL,2022-04-24,520
Ireland,IRL,2022-04-25,535
Ireland,IRL,2022-04-26,478
Ireland,IRL,2022-04-27,435
Ireland,IRL,2022-04-28,412
Ireland,IRL,2022-04-29,379
Ireland,IRL,2022-04-30,349
Ireland,IRL,2022-05-01,353
Ireland,IRL,2022-05-02,366
Ireland,IRL,2022-05-03,396
Ireland,IRL,2022-05-04,347
Ireland,IRL,2022-05-05,336
Ireland,IRL,2022-05-06,310
Ireland,IRL,2022-05-07,281
Ireland,IRL,2022-05-08,293
Ireland,IRL,2022-05-09,304
Ireland,IRL,2022-05-10,268
Ireland,IRL,2022-05-11,254
Ireland,IRL,2022-05-12,242
Ireland,IRL,2022-05-13,235
Ireland,IRL,2022-05-14,236
Ireland,IRL,2022-05-15,240
Ireland,IRL,2022-05-16,255
Ireland,IRL,2022-05-17,263
Ireland,IRL,2022-05-18,256
Ireland,IRL,2022-05-19,241
Ireland,IRL,2022-05-20,231
Ireland,IRL,2022-05-21,206
Ireland,IRL,2022-05-22,214
Ireland,IRL,2022-05-23,230
Ireland,IRL,2022-05-24,218
Ireland,IRL,2022-05-25,191
Ireland,IRL,2022-05-26,185
Ireland,IRL,2022-05-27,183
Ireland,IRL,2022-05-28,167
Ireland,IRL,2022-05-29,181
Ireland,IRL,2022-05-30,198
Ireland,IRL,2022-05-31,180
Ireland,IRL,2022-06-01,191
Ireland,IRL,2022-06-02,197
Ireland,IRL,2022-06-03,210
Ireland,IRL,2022-06-04,210
Ireland,IRL,2022-06-05,232
Ireland,IRL,2022-06-06,256
Ireland,IRL,2022-06-07,271
Ireland,IRL,2022-06-08,289
Ireland,IRL,2022-06-09,311
Ireland,IRL,2022-06-10,355
Ireland,IRL,2022-06-11,360
Ireland,IRL,2022-06-12,397
Ireland,IRL,2022-06-13,453
Ireland,IRL,2022-06-14,459
Ireland,IRL,2022-06-15,477
Ireland,IRL,2022-06-16,496
Ireland,IRL,2022-06-17,515
Ireland,IRL,2022-06-18,537
Ireland,IRL,2022-06-19,574
Ireland,IRL,2022-06-20,606
Ireland,IRL,2022-06-21,627
Ireland,IRL,2022-06-22,629
Ireland,IRL,2022-06-23,685
Ireland,IRL,2022-06-24,697
Ireland,IRL,2022-06-25,683
Ireland,IRL,2022-06-26,746
Ireland,IRL,2022-06-27,765
Ireland,IRL,2022-06-28,751
Ireland,IRL,2022-06-29,776
Ireland,IRL,2022-06-30,798
Ireland,IRL,2022-07-01,812
Ireland,IRL,2022-07-02,796
Ireland,IRL,2022-07-03,826
Ireland,IRL,2022-07-04,885
Ireland,IRL,2022-07-05,849
Ireland,IRL,2022-07-06,906
Ireland,IRL,2022-07-07,904
Ireland,IRL,2022-07-08,905
Ireland,IRL,2022-07-09,947
Ireland,IRL,2022-07-10,987
Ireland,IRL,2022-07-11,1055
Ireland,IRL,2022-07-12,1035
Ireland,IRL,2022-07-13,1018
Ireland,IRL,2022-07-14,981
Ireland,IRL,2022-07-15,943
Ireland,IRL,2022-07-16,888
Ireland,IRL,2022-07-17,887
Ireland,IRL,2022-07-18,903
Ireland,IRL,2022-07-19,815
Ireland,IRL,2022-07-20,782
Ireland,IRL,2022-07-21,740
Ireland,IRL,2022-07-22,704
Ireland,IRL,2022-07-23,636
Ireland,IRL,2022-07-24,631
Ireland,IRL,2022-07-25,635
Ireland,IRL,2022-07-26,596
Ireland,IRL,2022-07-27,551
Ireland,IRL,2022-07-28,513
Ireland,IRL,2022-07-29,470
Ireland,IRL,2022-07-30,411
Ireland,IRL,2022-07-31,406
Ireland,IRL,2022-08-01,424
Ireland,IRL,2022-08-02,435
Ireland,IRL,2022-08-03,417
Ireland,IRL,2022-08-04,398
Ireland,IRL,2022-08-05,380
Ireland,IRL,2022-08-06,371
Ireland,IRL,2022-08-07,382
Ireland,IRL,2022-08-08,384
Ireland,IRL,2022-08-09,355
Ireland,IRL,2022-08-10,349
Ireland,IRL,2022-08-11,352
Ireland,IRL,2022-08-12,364
Ireland,IRL,2022-08-13,333
Ireland,IRL,2022-08-14,337
Ireland,IRL,2022-08-15,361
Ireland,IRL,2022-08-16,325
Ireland,IRL,2022-08-17,307
Ireland,IRL,2022-08-18,300
Ireland,IRL,2022-08-19,291
Ireland,IRL,2022-08-20,285
Ireland,IRL,2022-08-21,276
Ireland,IRL,2022-08-22,294
Ireland,IRL,2022-08-23,275
Ireland,IRL,2022-08-24,285
Ireland,IRL,2022-08-25,288
Ireland,IRL,2022-08-26,257
Ireland,IRL,2022-08-27,249
Ireland,IRL,2022-08-28,250
Ireland,IRL,2022-08-29,268
Ireland,IRL,2022-08-30,253
Ireland,IRL,2022-08-31,262
Ireland,IRL,2022-09-01,267
Ireland,IRL,2022-09-02,243
Ireland,IRL,2022-09-03,232
Ireland,IRL,2022-09-04,236
Ireland,IRL,2022-09-05,253
Ireland,IRL,2022-09-06,244
Ireland,IRL,2022-09-07,243
Ireland,IRL,2022-09-08,240
Ireland,IRL,2022-09-09,242
Ireland,IRL,2022-09-10,238
Ireland,IRL,2022-09-11,240
Ireland,IRL,2022-09-12,264
Ireland,IRL,2022-09-13,257
Ireland,IRL,2022-09-14,233
Ireland,IRL,2022-09-15,236
Ireland,IRL,2022-09-16,251
Ireland,IRL,2022-09-17,253
Ireland,IRL,2022-09-18,265
Ireland,IRL,2022-09-19,284
Ireland,IRL,2022-09-20,284
Ireland,IRL,2022-09-21,299
Ireland,IRL,2022-09-22,290
Ireland,IRL,2022-09-23,300
Ireland,IRL,2022-09-24,305
Ireland,IRL,2022-09-25,318
Ireland,IRL,2022-09-26,328
Ireland,IRL,2022-09-27,327
Ireland,IRL,2022-09-28,329
Ireland,IRL,2022-09-29,331
Ireland,IRL,2022-09-30,335
Ireland,IRL,2022-10-01,354
Ireland,IRL,2022-10-02,358
Israel,ISR,2020-03-02,10
Israel,ISR,2020-03-03,11
Israel,ISR,2020-03-04,12
Israel,ISR,2020-03-05,13
Israel,ISR,2020-03-06,16
Israel,ISR,2020-03-07,19
Israel,ISR,2020-03-08,27
Israel,ISR,2020-03-09,43
Israel,ISR,2020-03-10,63
Israel,ISR,2020-03-11,87
Israel,ISR,2020-03-12,110
Israel,ISR,2020-03-13,129
Israel,ISR,2020-03-14,169
Israel,ISR,2020-03-15,208
Israel,ISR,2020-03-16,230
Israel,ISR,2020-03-17,272
Israel,ISR,2020-03-18,323
Israel,ISR,2020-03-19,313
Israel,ISR,2020-03-20,307
Israel,ISR,2020-03-21,298
Israel,ISR,2020-03-22,344
Israel,ISR,2020-03-23,380
Israel,ISR,2020-03-24,424
Israel,ISR,2020-03-25,443
Israel,ISR,2020-03-26,501
Israel,ISR,2020-03-27,546
Israel,ISR,2020-03-28,542
Israel,ISR,2020-03-29,575
Israel,ISR,2020-03-30,657
Israel,ISR,2020-03-31,705
Israel,ISR,2020-04-01,800
Israel,ISR,2020-04-02,854
Israel,ISR,2020-04-03,837
Israel,ISR,2020-04-04,810
Israel,ISR,2020-04-05,856
Israel,ISR,2020-04-06,840
Israel,ISR,2020-04-07,768
Israel,ISR,2020-04-08,720
Israel,ISR,2020-04-09,687
Israel,ISR,2020-04-10,696
Israel,ISR,2020-04-11,652
Israel,ISR,2020-04-12,697
Israel,ISR,2020-04-13,724
Israel,ISR,2020-04-14,712
Israel,ISR,2020-04-15,722
Israel,ISR,2020-04-16,729
Israel,ISR,2020-04-17,699
Israel,ISR,2020-04-18,673
Israel,ISR,2020-04-19,661
Israel,ISR,2020-04-20,635
Israel,ISR,2020-04-21,583
Israel,ISR,2020-04-22,555
Israel,ISR,2020-04-23,532
Israel,ISR,2020-04-24,486
Israel,ISR,2020-04-25,459
Israel,ISR,2020-04-26,467
Israel,ISR,2020-04-27,436
Israel,ISR,2020-04-28,414
Israel,ISR,2020-04-29,394
Israel,ISR,2020-04-30,393
Israel,ISR,2020-05-01,368
Israel,ISR,2020-05-02,344
Israel,ISR,2020-05-03,346
Israel,ISR,2020-05-04,323
Israel,ISR,2020-05-05,291
Israel,ISR,2020-05-06,276
Israel,ISR,2020-05-07,266
Israel,ISR,2020-05-08,260
Israel,ISR,2020-05-09,254
Israel,ISR,2020-05-10,261
Israel,ISR,2020-05-11,240
Israel,ISR,2020-05-12,228
Israel,ISR,2020-05-13,216
Israel,ISR,2020-05-14,211
Israel,ISR,2020-05-15,195
Israel,ISR,2020-05-16,194
Israel,ISR,2020-05-17,198
Israel,ISR,2020-05-18,181
Israel,ISR,2020-05-19,172
Israel,ISR,2020-05-20,169
Israel,ISR,2020-05-21,158
Israel,ISR,2020-05-22,151
Israel,ISR,2020-05-23,148
Israel,ISR,2020-05-24,147
Israel,ISR,2020-05-25,138
Israel,ISR,2020-05-26,131
Israel,ISR,2020-05-27,129
Israel,ISR,2020-05-28,128
Israel,ISR,2020-05-29,125
Israel,ISR,2020-05-30,130
Israel,ISR,2020-05-31,134
Israel,ISR,2020-06-01,138
Israel,ISR,2020-06-02,129
Israel,ISR,2020-06-03,127
Israel,ISR,2020-06-04,134
Israel,ISR,2020-06-05,127
Israel,ISR,2020-06-06,125
Israel,ISR,2020-06-07,131
Israel,ISR,2020-06-08,142
Israel,ISR,2020-06-09,137
Israel,ISR,2020-06-10,146
Israel,ISR,2020-06-11,142
Israel,ISR,2020-06-12,144
Israel,ISR,2020-06-13,142
Israel,ISR,2020-06-14,153
Israel,ISR,2020-06-15,163
Israel,ISR,2020-06-16,160
Israel,ISR,2020-06-17,165
Israel,ISR,2020-06-18,193
